,policy,perf,cost,risk,policy_num
2645,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",379.25,205500,0.1009,13
2646,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,13
2647,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,13
2648,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,13
2649,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,14
2650,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,14
2651,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,14
2652,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",379.25,205500,0.1009,12
2653,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",379.25,205500,0.1009,12
2654,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",379.25,205500,0.1009,12
2655,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",379.25,205500,0.1009,13
2656,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",379.25,205500,0.1009,13
2657,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",379.25,205500,0.1009,13
2658,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,13
2659,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,13
2660,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,13
2661,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,14
2662,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,14
2663,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,14
2664,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",379.25,205500,0.1009,12
2665,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",379.25,205500,0.1009,12
2666,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",379.25,205500,0.1009,12
2667,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",379.25,205500,0.1009,13
2668,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",379.25,205500,0.1009,13
2669,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",379.25,205500,0.1009,13
2670,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,13
2671,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,13
2672,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,13
2673,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,14
2674,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,14
2675,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,14
2676,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",379.25,205500,0.1009,12
2677,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",379.25,205500,0.1009,12
2678,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",379.25,205500,0.1009,12
2679,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",379.25,205500,0.1009,13
2680,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",379.25,205500,0.1009,13
2681,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",379.25,205500,0.1009,13
2682,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,13
2683,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,13
2684,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,13
2685,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,14
2686,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,14
2687,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,14
2688,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",379.25,205500,0.1009,12
2689,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",379.25,205500,0.1009,12
2690,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",379.25,205500,0.1009,12
2691,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",379.25,205500,0.1009,13
2692,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",379.25,205500,0.1009,13
2693,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",379.25,205500,0.1009,13
2694,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,13
2695,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,13
2696,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,13
2697,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,14
2698,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,14
2699,"['Crop', 'Animal', 'Farmbeats', 'Text Messeges', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,14
2700,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",379.25,205500,0.1009,12
2701,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",379.25,205500,0.1009,12
2702,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",379.25,205500,0.1009,12
2703,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",379.25,205500,0.1009,13
2704,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",379.25,205500,0.1009,13
2705,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",379.25,205500,0.1009,13
2706,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,13
2707,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,13
2708,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,13
2709,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,14
2710,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,14
2711,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,14
2712,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",379.25,205500,0.1009,12
2713,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",379.25,205500,0.1009,12
2714,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",379.25,205500,0.1009,12
2715,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",379.25,205500,0.1009,13
2716,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",379.25,205500,0.1009,13
2717,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",379.25,205500,0.1009,13
2718,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,13
2719,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,13
2720,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,13
2721,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,14
2722,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,14
2723,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,14
2724,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",379.25,205500,0.1009,12
2725,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",379.25,205500,0.1009,12
2726,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",379.25,205500,0.1009,12
2727,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",379.25,205500,0.1009,13
2728,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",379.25,205500,0.1009,13
2729,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",379.25,205500,0.1009,13
2730,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,13
2731,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,13
2732,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,13
2733,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",379.25,205500,0.1009,14
2734,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",379.25,205500,0.1009,14
2735,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",379.25,205500,0.1009,14
2736,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",379.25,205500,0.1009,12
2737,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",379.25,205500,0.1009,12
2738,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",379.25,205500,0.1009,12
2739,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",379.25,205500,0.1009,13
2740,"['Crop', 'Resources', 'Farmbeats', 'Text Messeges', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",379.25,205500,0.1009,13
