yyyy-mm-dd,pr_GFDL-ESM2M_rcp45(mm),tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),was_GFDL-ESM2M_rcp45(ms-1),huss_GFDL-ESM2M_rcp45(kgkg-1)
3/19/15,8.984396,275.792053,282.585602,6.149093,0.004625
3/20/15,8.86932,279.000214,291.822998,7.042223,0.006121
3/21/15,1.383043,267.233032,292.091858,5.621781,0.003042
3/22/15,0,267.912598,279.682892,0.807202,0.002373
3/23/15,1.202297,274.867218,286.191986,6.717295,0.003773
3/24/15,0.247088,279.727844,294.111053,1.351816,0.004578
3/25/15,0.626767,278.749237,288.687378,3.585311,0.004805
3/26/15,1.378585,276.160522,283.043854,3.832805,0.004503
3/27/15,7.578124,276.03714,287.919891,5.174798,0.004961
3/28/15,4.246832,284.937408,295.318939,5.66516,0.007991
3/29/15,0.998361,277.791931,295.013367,4.501901,0.004683
3/30/15,2.489228,268.342041,277.705688,6.472942,0.002645
3/31/15,0.347161,266.91214,276.321136,7.534919,0.002101
4/1/15,0,270.278931,283.313965,2.195101,0.003274
4/2/15,2.637391,275.221344,282.638947,0.985983,0.003783
4/3/15,3.733338,270.216217,283.831299,2.745208,0.003792
4/4/15,0,267.693146,275.47998,4.372653,0.002092
4/5/15,0,267.940277,279.49649,0.759918,0.00216
4/6/15,3.764583,274.160034,283.432678,4.468868,0.003789
4/7/15,18.621981,275.895081,289.509277,4.148161,0.005342
4/8/15,3.087478,272.292297,292.115692,5.274282,0.004532
4/9/15,0.294747,268.383911,276.826172,8.623513,0.003021
4/10/15,0.059708,270.759338,279.410095,3.854475,0.002971
4/11/15,0.151025,272.43454,282.223694,2.618446,0.003339
4/12/15,2.147358,272.174744,282.764893,3.591915,0.003345
4/13/15,0.222809,272.63147,282.236725,1.814433,0.003367
4/14/15,0.284329,275.557343,288.641113,2.325551,0.003974
4/15/15,2.911615,280.702271,286.443909,2.999784,0.005091
4/16/15,10.810817,280.729034,289.791748,3.5682,0.006572
4/17/15,0.735618,284.554749,297.008331,0.775846,0.007157
4/18/15,0.76423,287.882263,300.283142,4.091236,0.008464
4/19/15,1.386613,288.518799,300.088806,3.772263,0.009192
4/20/15,2.122408,289.996338,301.709381,3.377578,0.0091
4/21/15,5.559229,287.087372,301.406311,3.899376,0.009222
4/22/15,2.122622,280.681305,298.759796,2.526979,0.006503
4/23/15,0,275.945984,287.498901,3.793099,0.004496
4/24/15,0.448296,275.351013,285.814392,3.593565,0.003912
4/25/15,1.157743,276.263214,288.339325,3.642237,0.004353
4/26/15,0.243119,277.933716,292.052887,3.426727,0.005203
4/27/15,0.065956,283.221283,297.459503,1.011235,0.005954
4/28/15,0.064562,280.262573,295.471466,2.195863,0.0054
4/29/15,0.586078,281.099915,295.361572,1.493238,0.005644
4/30/15,8.77263,280.237,291.32312,2.216262,0.005945
5/1/15,19.510885,279.661835,286.891296,1.421526,0.006526
5/2/15,8.471223,275.09964,282.120544,6.552764,0.004673
5/3/15,3.667448,275.444672,284.533752,6.049359,0.004844
5/4/15,0.566057,276.112518,289.992188,2.285384,0.005157
5/5/15,19.165686,284.251953,289.580566,3.150254,0.00745
5/6/15,1.901424,280.309906,293.715454,2.730654,0.00733
5/7/15,0.795136,276.111938,287.358124,4.429021,0.004571
5/8/15,1.054632,274.794922,286.257935,3.595464,0.003966
5/9/15,0.675615,272.749298,288.338531,3.569438,0.004125
5/10/15,4.743824,277.727173,288.661652,3.24512,0.005521
5/11/15,3.482492,279.769562,292.282959,3.71669,0.00712
5/12/15,0,273.957214,289.543335,2.580828,0.003653
5/13/15,0,275.512695,290.945343,1.407179,0.003828
5/14/15,0.067979,282.728088,291.226898,4.00423,0.00544
5/15/15,1.182565,288.121124,299.292664,5.407669,0.009554
5/16/15,2.239393,283.968109,298.024384,4.678245,0.008218
5/17/15,3.884556,279.747559,292.970642,1.933469,0.006973
5/18/15,3.895956,278.116241,289.366211,3.622106,0.006612
5/19/15,0,273.121826,282.496765,1.462426,0.00407
5/20/15,32.187714,276.509003,287.227722,5.466173,0.005906
5/21/15,5.003181,277.452454,289.616211,3.842396,0.006397
5/22/15,0.611431,276.442535,286.676819,4.011245,0.005883
5/23/15,0.856144,276.640503,285.97757,3.638643,0.005441
5/24/15,1.007468,277.089417,285.745911,3.507497,0.005475
5/25/15,1.425918,279.09845,292.577545,2.550678,0.006044
5/26/15,0.292506,282.461121,297.100555,2.631358,0.007019
5/27/15,0,280.025391,293.700409,0.167864,0.007261
5/28/15,10.063993,285.232269,295.873779,2.879022,0.008061
5/29/15,7.373816,285.111664,293.447479,2.784789,0.009704
5/30/15,6.03835,285.899811,295.49234,2.931739,0.010297
5/31/15,9.852541,286.362427,294.665192,1.0739,0.010839
6/1/15,1.088693,287.659607,296.435699,2.594517,0.010059
6/2/15,0.22537,287.44693,297.726715,1.366078,0.009337
6/3/15,0,284.959869,295.630463,2.371748,0.008262
6/4/15,0,280.905487,294.107758,1.864531,0.006949
6/5/15,10.565843,283.055847,290.783356,2.430751,0.008262
6/6/15,2.912973,279.394257,293.0755,5.387294,0.007097
6/7/15,1.612186,279.056274,287.630493,5.379714,0.005924
6/8/15,2.050488,279.97641,290.227295,3.096906,0.007159
6/9/15,1.522743,284.694061,297.441681,3.459152,0.00901
6/10/15,2.22862,286.243622,297.91507,3.742619,0.008599
6/11/15,0.252455,282.435028,291.276459,3.681929,0.006772
6/12/15,0.086893,281.907227,293.017487,2.477757,0.006717
6/13/15,0.098128,284.260254,295.029816,1.767467,0.006851
6/14/15,0.051559,282.445892,297.063873,2.255244,0.00654
6/15/15,1.15572,283.609894,293.931061,2.98139,0.006511
6/16/15,0.646849,279.579315,291.871094,2.960673,0.005184
6/17/15,0,281.1315,294.519135,1.585265,0.006218
6/18/15,0,283.503754,295.395172,3.41876,0.006955
6/19/15,0.828732,287.772034,296.047607,3.649103,0.008148
6/20/15,0,281.295624,296.932312,2.385648,0.005906
6/21/15,0,285.564575,301.005554,3.878923,0.00746
6/22/15,0,286.968445,301.000854,2.790292,0.007667
6/23/15,0,287.795746,301.427429,1.301435,0.008369
6/24/15,0,290.668274,303.247192,0.706086,0.008996
6/25/15,2.272777,291.817169,304.827087,3.300004,0.010845
6/26/15,8.776672,293.369141,304.031525,2.088392,0.013613
6/27/15,1.423159,290.79361,306.391235,0.740227,0.011389
6/28/15,5.332242,291.338318,303.832184,1.112986,0.012434
6/29/15,0.29164,292.999939,306.988068,3.296172,0.013085
6/30/15,0.066855,292.128845,305.188507,1.996528,0.009932
7/1/15,0,287.481201,302.596924,2.074573,0.007288
7/2/15,0,284.585602,300.692078,1.707659,0.006217
7/3/15,0,284.788361,303.390442,1.398307,0.007497
7/4/15,0.20568,291.880798,304.17157,3.856122,0.011648
7/5/15,2.731308,292.122162,302.887207,2.075757,0.012177
7/6/15,0,285.274261,299.996185,2.648692,0.006591
7/7/15,0.057977,288.718445,299.278961,2.105874,0.009142
7/8/15,0.93289,289.440643,301.504242,1.427997,0.011001
7/9/15,1.562818,286.723083,299.383514,3.489135,0.007468
7/10/15,0,280.452484,295.311371,2.443726,0.006137
7/11/15,0,283.525726,301.733795,2.661189,0.007529
7/12/15,0.310564,290.138519,303.219788,4.184786,0.009199
7/13/15,0.797272,289.940369,303.047791,2.252545,0.010101
7/14/15,0,284.409088,296.156036,1.977629,0.007194
7/15/15,0,282.619568,301.066925,0.728839,0.007374
7/16/15,0.816656,290.804626,303.027588,1.602247,0.009644
7/17/15,1.409572,289.507568,305.089783,1.131824,0.011396
7/18/15,0.586945,290.577271,307.111755,1.58998,0.012002
7/19/15,12.818245,294.225891,301.138794,3.407742,0.014557
7/20/15,16.118101,291.329041,300.440643,2.058473,0.013824
7/21/15,3.757441,287.676331,296.991669,1.751968,0.011237
7/22/15,1.759069,285.717346,297.871826,1.520783,0.009509
7/23/15,0.1181,287.013702,299.401031,1.922256,0.01
7/24/15,0.640254,289.421234,299.262054,1.80351,0.011171
7/25/15,6.966151,290.644592,302.690674,2.17998,0.013032
7/26/15,1.705845,292.105469,304.543182,2.845358,0.013804
7/27/15,4.742345,290.23056,303.637329,1.134327,0.013976
7/28/15,19.23436,289.88324,300.357391,1.343235,0.013932
7/29/15,0.157886,287.214966,298.904694,1.702881,0.009651
7/30/15,2.592162,287.161316,299.652222,0.639671,0.011561
7/31/15,7.766987,292.033966,300.314514,1.692653,0.014
8/1/15,3.373254,290.633514,301.429779,2.906368,0.01296
8/2/15,0.180695,289.866547,301.411743,2.580898,0.012167
8/3/15,0.818969,289.265808,302.612701,1.454671,0.012228
8/4/15,3.711818,290.558472,302.538239,2.365781,0.013409
8/5/15,13.832198,293.469635,303.359497,3.048719,0.014802
8/6/15,8.738075,293.556396,303.671997,3.036955,0.01508
8/7/15,0.986204,293.186493,303.170258,2.239758,0.013967
8/8/15,0.378631,292.061066,303.142975,1.670514,0.01223
8/9/15,0.060204,288.721375,301.515656,1.712428,0.010672
8/10/15,1.656339,289.626099,299.414368,2.11473,0.011186
8/11/15,0,285.166656,297.754944,1.72489,0.007931
8/12/15,0,282.216736,298.807068,0.777968,0.007624
8/13/15,0.414958,288.957947,297.639374,3.796842,0.00942
8/14/15,4.268068,291.8927,303.071564,3.43809,0.013115
8/15/15,0,292.382355,302.563385,2.65522,0.01239
8/16/15,2.846201,287.363464,300.93869,1.07816,0.011313
8/17/15,8.737239,289.73999,300.991119,4.263916,0.012843
8/18/15,1.030711,282.17691,295.144104,4.342124,0.008051
8/19/15,0,284.576874,298.831512,4.132862,0.008582
8/20/15,4.190626,285.535278,297.317169,2.788719,0.00994
8/21/15,0,278.485779,293.162994,2.539793,0.006654
8/22/15,0.17546,277.174286,295.226624,1.378853,0.006582
8/23/15,0,280.71521,296.652252,2.018787,0.007092
8/24/15,0,278.68045,298.138763,0.627077,0.006627
8/25/15,0,281.611481,300.026154,0.714934,0.007606
8/26/15,0,283.474243,301.857117,1.263701,0.008041
8/27/15,0,286.984009,302.811584,2.2367,0.008821
8/28/15,0.929059,288.915771,300.093109,2.003974,0.010167
8/29/15,0.057831,288.349579,302.724487,1.20575,0.010778
8/30/15,0,288.951904,304.193359,0.918527,0.011389
8/31/15,2.75404,294.815796,304.771362,2.509301,0.011941
9/1/15,4.467994,290.969879,300.05484,1.13828,0.013026
9/2/15,3.428996,289.133759,298.312164,1.613966,0.011559
9/3/15,4.749536,285.734528,298.271454,2.782067,0.00957
9/4/15,8.667408,283.381531,293.729645,2.988872,0.009022
9/5/15,6.766191,284.152557,293.306427,2.263816,0.008019
9/6/15,2.492783,282.137207,295.104858,2.446153,0.008148
9/7/15,1.203107,283.369598,297.287628,2.431736,0.008279
9/8/15,11.892252,282.894257,292.543365,2.095032,0.008764
9/9/15,24.830736,290.52655,298.129639,4.320263,0.01234
9/10/15,12.04961,291.424805,297.294403,2.947788,0.012365
9/11/15,0.058453,285.90332,296.139404,1.305582,0.009439
9/12/15,0.099584,285.886597,296.80069,1.318858,0.009076
9/13/15,0.108084,285.000244,297.925568,1.754338,0.008703
9/14/15,0.18701,281.591522,295.282288,1.351865,0.008416
9/15/15,0.593842,284.440857,296.857361,2.044684,0.008656
9/16/15,0,279.742401,294.886658,0.975538,0.007556
9/17/15,0.063137,280.671631,297.834534,1.38754,0.008048
9/18/15,0.098299,288.983124,299.165039,2.790565,0.009345
9/19/15,1.876379,286.594971,297.618866,4.273416,0.008818
9/20/15,5.752977,280.116058,290.760712,4.200469,0.005843
9/21/15,0.958578,277.241638,285.747589,3.572371,0.005139
9/22/15,0.077077,277.739563,286.653107,1.591796,0.004874
9/23/15,1.597483,282.664734,291.159821,2.640697,0.007136
9/24/15,0.185209,286.454315,293.529968,0.65173,0.008969
9/25/15,0.074498,288.340057,296.091583,2.182892,0.009148
9/26/15,0,285.43692,299.397278,2.073633,0.009156
9/27/15,0,286.003754,299.641815,1.820278,0.009145
9/28/15,0,285.657196,298.46698,1.703639,0.009346
9/29/15,5.222238,286.430054,298.999817,1.995801,0.010191
9/30/15,4.092963,285.244995,298.354645,3.509554,0.009172
10/1/15,0,279.388763,296.061249,2.042034,0.006164
10/2/15,0,282.169678,295.086853,2.858752,0.007573
10/3/15,13.705582,287.407043,294.480103,3.203379,0.009467
10/4/15,11.49219,290.090851,298.430115,2.520165,0.013036
10/5/15,4.645726,281.19162,295.653198,5.039102,0.007563
10/6/15,0.138786,278.333923,284.172302,2.097458,0.004597
10/7/15,0.218681,277.9534,287.015564,2.584584,0.004892
10/8/15,2.522039,280.294312,291.008728,2.396796,0.0067
10/9/15,1.700332,277.969208,290.320618,1.976516,0.00589
10/10/15,0,276.501678,289.007263,2.625702,0.005693
10/11/15,0.05411,278.373383,290.536102,1.825758,0.006133
10/12/15,0.207679,275.887329,291.348846,1.131223,0.005831
10/13/15,0,276.794098,293.350067,1.615529,0.005632
10/14/15,2.515563,282.549438,292.112854,1.985699,0.006927
10/15/15,2.291133,279.775574,288.813843,3.719235,0.005826
10/16/15,1.098549,276.627106,285.034393,4.232044,0.004191
10/17/15,11.625237,275.762939,289.090668,4.21027,0.005545
10/18/15,4.561595,285.462982,292.032013,6.341834,0.00805
10/19/15,0,277.487701,293.716553,4.766439,0.005913
10/20/15,0.839477,277.146515,286.941254,2.808435,0.004666
10/21/15,0,275.827087,286.872101,2.191062,0.004842
10/22/15,0,273.422424,282.347595,2.002056,0.003559
10/23/15,6.338304,277.364441,286.835175,2.865362,0.004817
10/24/15,4.271428,283.090149,293.749847,0.87288,0.007967
10/25/15,2.050105,282.767487,292.813141,1.976332,0.007592
10/26/15,3.965028,286.510162,295.919342,1.786607,0.008481
10/27/15,4.91443,285.619507,295.436615,1.787708,0.009023
10/28/15,0.394439,281.3302,292.067291,2.158343,0.006519
10/29/15,0,276.487213,289.548859,2.83888,0.005272
10/30/15,0,271.735931,286.584076,0.615514,0.004575
10/31/15,0.638098,279.716339,289.292572,1.904197,0.005618
11/1/15,0,275.894104,288.940704,0.800294,0.005721
11/2/15,0,278.893768,287.389923,1.277539,0.005681
11/3/15,0,280.261932,288.500854,1.933464,0.005929
11/4/15,0,281.048767,292.610718,1.784277,0.006689
11/5/15,14.62186,281.432068,285.911682,5.476042,0.007469
11/6/15,9.606585,281.856781,292.493469,5.973833,0.007541
11/7/15,0,276.78064,288.25235,4.695812,0.005607
11/8/15,0.170112,278.815063,285.584229,1.058088,0.005135
11/9/15,0,274.53656,283.569397,3.578074,0.005045
11/10/15,0,271.555237,279.602661,3.661278,0.003708
11/11/15,0,272.7258,279.163239,1.273523,0.003596
11/12/15,0,273.552277,282.130035,1.180951,0.004426
11/13/15,0,274.514282,288.39093,1.503121,0.005054
11/14/15,0,273.990082,286.12149,2.821174,0.003969
11/15/15,1.253193,273.087555,284.703918,1.316902,0.004028
11/16/15,22.020781,278.72348,291.076416,4.352498,0.006769
11/17/15,0.732065,276.065552,288.548584,6.023448,0.005077
11/18/15,0.324786,271.454407,277.971283,2.078421,0.003458
11/19/15,0.351125,274.183075,282.313446,1.925836,0.00403
11/20/15,3.75596,278.113251,285.419861,3.882071,0.004824
11/21/15,2.395037,275.483398,281.73761,6.062889,0.004514
11/22/15,0.702696,272.452911,279.61618,6.045,0.003319
11/23/15,1.457026,271.464111,274.800018,0.462825,0.00318
11/24/15,10.039286,271.943634,279.789276,2.354514,0.004373
11/25/15,3.656864,269.718658,282.403473,5.123015,0.004193
11/26/15,0.907227,267.127441,271.904449,7.647621,0.002436
11/27/15,0,268.128174,275.811981,4.382936,0.00231
11/28/15,0,272.682587,281.898987,4.821797,0.003549
11/29/15,0.182224,274.845825,282.596069,1.257077,0.00459
11/30/15,0,275.342224,282.069336,3.727283,0.004268
12/1/15,0,263.929901,275.804535,3.692205,0.002072
12/2/15,2.600028,266.375153,274.536896,2.668085,0.002449
12/3/15,6.451172,272.907867,280.666748,2.616249,0.004687
12/4/15,5.461717,273.572357,283.850708,4.603838,0.004277
12/5/15,0.177205,272.793518,277.852203,3.16487,0.003211
12/6/15,2.806478,268.311829,277.070068,6.178274,0.002833
12/7/15,1.303609,261.549133,271.143921,7.158608,0.001704
12/8/15,0.157045,266.429565,276.34082,5.95646,0.002507
12/9/15,1.440729,272.141113,276.915344,6.478676,0.003199
12/10/15,0.436213,265.092926,274.557251,6.17391,0.002209
12/11/15,0,270.619476,278.365112,6.177356,0.001753
12/12/15,3.839488,271.479797,276.263916,4.28327,0.003491
12/13/15,3.132652,272.808441,278.204468,5.188537,0.003556
12/14/15,1.616005,272.166748,278.361023,3.797549,0.003349
12/15/15,0.71529,275.845123,282.354889,3.84907,0.003795
12/16/15,1.725533,276.216156,282.055756,2.676056,0.003985
12/17/15,0.071622,271.269501,279.250885,2.501157,0.003389
12/18/15,0,275.673279,281.242432,3.775511,0.004185
12/19/15,0.656078,272.165741,282.001038,5.360343,0.003982
12/20/15,0,267.245941,276.020538,2.993145,0.002187
12/21/15,0,269.236664,278.368347,4.512018,0.002273
12/22/15,0.054895,274.274567,289.427979,5.09268,0.004646
12/23/15,0.129714,286.11554,292.174072,7.260919,0.006067
12/24/15,9.623711,280.585846,287.908783,4.596028,0.006111
12/25/15,7.127106,269.894745,281.510254,5.030407,0.003752
12/26/15,5.629227,268.899323,274.232086,2.810608,0.002837
12/27/15,0.452161,268.099335,276.337921,4.843456,0.002651
12/28/15,0.662253,263.675934,271.651581,3.576527,0.001511
12/29/15,1.359724,263.287537,271.767029,3.4878,0.001561
12/30/15,0.286801,259.059845,268.308014,4.114247,0.001509
12/31/15,1.68138,260.738251,271.374329,4.853802,0.001548
1/1/16,0.492656,261.717712,269.183289,3.385239,0.001072
1/2/16,0.135116,264.9953,274.484741,4.727619,0.001627
1/3/16,0.504238,268.451324,275.976044,2.585937,0.00231
1/4/16,0,265.813446,274.06543,2.667736,0.002099
1/5/16,7.256085,271.517242,279.429169,6.592275,0.004534
1/6/16,0.243631,275.137421,289.97168,4.463845,0.004021
1/7/16,0.262765,270.738617,277.707855,1.870229,0.002595
1/8/16,0.768836,272.069,276.433014,1.203782,0.002358
1/9/16,0.239784,267.1633,274.736206,1.030232,0.002043
1/10/16,3.279384,268.58194,272.549622,2.667181,0.002726
1/11/16,4.354746,272.048035,277.143219,2.527212,0.003284
1/12/16,7.445501,251.257248,279.262482,4.477559,0.002823
1/13/16,0,247.375259,259.43396,6.605957,0.000741
1/14/16,0.051252,246.600723,257.177673,2.953253,0.000528
1/15/16,0,250.761993,265.387726,2.804395,0.000661
1/16/16,0.074423,261.181549,277.867279,4.519278,0.002137
1/17/16,0,272.324921,278.546265,5.265189,0.002723
1/18/16,2.590111,274.128204,277.241486,2.009664,0.002985
1/19/16,16.357395,264.089203,274.812836,7.587004,0.002922
1/20/16,1.324614,255.741333,263.942047,6.187117,0.001475
1/21/16,0.1353,256.16629,264.069427,1.994897,0.000948
1/22/16,0,255.821747,264.768829,1.173062,0.001021
1/23/16,1.161428,263.656738,276.730774,4.895834,0.002151
1/24/16,0.755171,264.758087,278.836731,6.321912,0.002327
1/25/16,0.122082,259.228973,266.039337,2.801004,0.001227
1/26/16,0.068495,254.919922,263.795502,2.802193,0.001057
1/27/16,6.202544,260.574738,269.566101,4.415961,0.001566
1/28/16,1.816759,262.90448,271.982178,5.511425,0.002099
1/29/16,0.654761,255.805206,268.922913,6.739657,0.001529
1/30/16,0.329985,258.259125,271.988831,5.749623,0.001669
1/31/16,0.812461,263.70694,277.035339,3.278617,0.002376
2/1/16,0.276207,251.255692,268.282806,5.668408,0.000853
2/2/16,2.510833,255.379166,269.90863,4.939725,0.001451
2/3/16,1.22454,261.861816,273.873505,5.716609,0.001745
2/4/16,0.080324,258.366638,275.195374,5.624668,0.001665
2/5/16,1.212849,268.673828,276.490631,5.3215,0.002173
2/6/16,0.291269,259.11087,271.422516,5.193135,0.001143
2/7/16,0,254.983887,269.74472,2.36847,0.001204
2/8/16,0.203275,267.23877,277.275574,3.63749,0.002218
2/9/16,1.316342,262.388794,276.378265,3.426048,0.002241
2/10/16,0.157359,260.563232,268.761627,1.90738,0.001212
2/11/16,0.292467,257.687256,267.19873,2.512981,0.000954
2/12/16,0.625084,258.334229,270.630615,3.78881,0.001093
2/13/16,0.733607,259.381714,270.741486,4.728569,0.001282
2/14/16,0,254.470566,268.953796,2.121801,0.00131
2/15/16,0,264.473114,274.582825,3.64431,0.002073
2/16/16,0.177314,265.22226,275.847961,1.374082,0.002382
2/17/16,0.911892,266.683289,276.620911,3.650373,0.002725
2/18/16,1.650102,272.908447,278.37793,5.024549,0.003278
2/19/16,0.886374,276.201019,281.68811,4.570763,0.003637
2/20/16,0.067564,278.565521,288.064178,3.88439,0.005054
2/21/16,1.404329,280.710876,289.038025,3.11187,0.005945
2/22/16,0.843713,276.380829,288.193207,4.481206,0.004772
2/23/16,0.175512,274.66095,283.261932,3.837903,0.003395
2/24/16,0.057071,267.43573,278.407349,4.677825,0.002365
2/25/16,0,265.495483,273.620972,5.168162,0.001851
2/26/16,0.078021,267.524567,277.637482,5.727439,0.002146
2/27/16,3.200872,273.837463,280.367645,5.364696,0.003356
2/28/16,7.596844,281.732941,283.383179,4.896492,0.004472
2/29/16,4.936083,281.13623,284.843445,3.117975,0.00465
3/1/16,2.275322,280.53949,286.303711,1.339458,0.004828
3/2/16,0.071423,272.157684,282.252563,2.822051,0.003449
3/3/16,0.196992,274.168976,281.878296,0.756219,0.003184
3/4/16,9.329556,274.543549,283.214233,5.441397,0.004458
3/5/16,1.818942,276.796753,287.38562,2.458353,0.004645
3/6/16,0.33005,272.337341,279.420959,4.769388,0.002922
3/7/16,2.778749,269.57724,274.533905,5.189843,0.00254
3/8/16,1.841224,269.458344,274.269684,5.937943,0.002456
3/9/16,0.171367,266.793793,275.555878,6.264726,0.001911
3/10/16,0.608983,269.468048,278.114929,3.402685,0.002459
3/11/16,1.519908,270.903717,279.558624,3.374641,0.002865
3/12/16,0.188635,263.500305,275.050842,5.465701,0.001762
3/13/16,0,267.614197,279.564148,3.119996,0.002243
3/14/16,0.156469,271.258636,281.105377,1.886685,0.002897
3/15/16,0.233578,272.575043,282.673828,2.935819,0.003089
